"Codigo","Estado"
14717021,"Activo"
14717022,"Activo"
14717023,"Activo"
14717024,"Activo"
14717025,"Activo"
14823001,"Activo"
14825001,"Activo"
14825002,"Activo"
14825003,"Activo"
14906001,"Activo"
14906002,"Activo"
14907001,"Activo"
14907002,"Activo"
14917001,"Activo"
14917002,"Activo"
14917003,"Activo"
14920001,"Activo"
15023001,"Activo"
15117001,"Activo"
15117002,"Activo"
15117003,"Activo"
15117004,"Activo"
15117005,"Activo"
15117006,"Activo"
15117007,"Activo"
15117008,"Activo"
15117009,"Activo"
15117010,"Activo"
15117011,"Activo"
15117012,"Activo"
15119001,"Activo"
15203001,"Activo"
15203002,"Activo"
15203003,"Activo"
15203004,"Activo"
15203005,"Activo"
15203006,"Activo"
15203007,"Activo"
15203008,"Activo"
15203009,"Activo"
15203010,"Activo"
15203011,"Activo"
15203012,"Activo"
15203013,"Activo"
15203014,"Activo"
15206001,"Activo"
15206002,"Activo"
15206003,"Activo"
15206004,"Activo"
15317001,"Activo"
15317002,"Activo"
15317003,"Activo"
15317004,"Activo"
15317005,"Activo"
15317006,"Activo"
15317008,"Activo"
15317009,"Activo"
15523001,"Activo"
15619001,"Activo"
15723001,"Activo"
15725001,"Activo"
15725002,"Activo"
15803001,"Activo"
15803002,"Activo"
15803003,"Activo"
15804001,"Activo"
15804002,"Activo"
15804003,"Activo"
15804004,"Activo"
15804005,"Activo"
15804006,"Activo"
15804007,"Activo"
15804008,"Activo"
15804009,"Activo"
15804010,"Activo"
15804011,"Activo"
15804012,"Activo"
15804013,"Activo"
15804014,"Activo"
15804015,"Activo"
15804016,"Activo"
15804017,"Activo"
15804018,"Activo"
15804019,"Activo"
15804020,"Activo"
15804021,"Activo"
15804022,"Activo"
15808001,"Activo"
15808002,"Activo"
15810001,"Activo"
15810002,"Activo"
15811001,"Activo"
15811002,"Activo"
15811003,"Activo"
15811004,"Activo"
15811005,"Activo"
15811006,"Activo"
15811007,"Activo"
15811008,"Activo"
15811009,"Activo"
15811010,"Activo"
15811011,"Activo"
15811012,"Activo"
15811013,"Activo"
15811014,"Activo"
15811015,"Activo"
15811016,"Activo"
15811017,"Activo"
15811018,"Activo"
15811019,"Activo"
15812001,"Activo"
15812002,"Activo"
15812003,"Activo"
15812004,"Activo"
15812005,"Activo"
15812006,"Activo"
15812007,"Activo"
15812008,"Activo"
15812009,"Activo"
15812010,"Activo"
15812011,"Activo"
15812012,"Activo"
15812013,"Activo"
15812014,"Activo"
15812015,"Activo"
15812016,"Activo"
15812017,"Activo"
15812018,"Activo"
15812019,"Activo"
15812020,"Activo"
15812021,"Activo"
15812022,"Activo"
15812023,"Activo"
15812024,"Activo"
15812025,"Activo"
15812026,"Activo"
15812027,"Activo"
15820001,"Activo"
15820002,"Activo"
15820003,"Activo"
15821001,"Activo"
15821002,"Activo"
15821003,"Activo"
15821004,"Activo"
15821005,"Activo"
15821006,"Activo"
15821007,"Activo"
15821008,"Activo"
15821009,"Activo"
15917002,"Activo"
15917003,"Activo"
15917004,"Activo"
15917005,"Activo"
15917006,"Activo"
15917007,"Activo"
15917008,"Activo"
15917009,"Activo"
15917010,"Activo"
15917011,"Activo"
15917012,"Activo"
15917013,"Activo"
15917014,"Activo"
15917015,"Activo"
15917016,"Activo"
15917017,"Activo"
15917018,"Activo"
15917019,"Activo"
15917020,"Activo"
15917021,"Activo"
15917022,"Activo"
15917023,"Activo"
15917024,"Activo"
15917025,"Activo"
15917026,"Activo"
15917027,"Activo"
15917028,"Activo"
15917029,"Activo"
15917030,"Activo"
15917031,"Activo"
15917032,"Activo"
15917033,"Activo"
15917034,"Activo"
15917035,"Activo"
15917036,"Activo"
15917037,"Activo"
15917038,"Activo"
15917039,"Activo"
15917040,"Activo"
15917041,"Activo"
15917042,"Activo"
15917043,"Activo"
15917044,"Activo"
15917045,"Activo"
15919001,"Activo"
15919002,"Activo"
15919003,"Activo"
15919004,"Activo"
15919005,"Activo"
15919006,"Activo"
15919007,"Activo"
15919008,"Activo"
15919009,"Activo"
15919010,"Activo"
16025001,"Activo"
16025002,"Activo"
16025003,"Activo"
16517001,"Activo"
16517002,"Activo"
16517003,"Activo"
16517004,"Activo"
16619002,"Activo"
16619003,"Activo"
16619004,"Activo"
16619005,"Activo"
16619006,"Activo"
16619007,"Activo"
16619008,"Activo"
16619009,"Activo"
16619010,"Activo"
16619011,"Activo"
16619012,"Activo"
16619013,"Activo"
16619014,"Activo"
16619015,"Activo"
16619016,"Activo"
16619017,"Activo"
16619018,"Activo"
16619019,"Activo"
16619020,"Activo"
16619021,"Activo"
16619022,"Activo"
16619023,"Activo"
16619024,"Activo"
16619025,"Activo"
16619026,"Activo"
16619027,"Activo"
16619028,"Activo"
16619029,"Activo"
16619030,"Activo"
16619031,"Activo"
16619032,"Activo"
16619033,"Activo"
16701001,"Activo"
16701002,"Activo"
16701003,"Activo"
16701004,"Activo"
16701005,"Activo"
16701006,"Activo"
16706001,"Activo"
16706002,"Activo"
16706003,"Activo"
16706004,"Activo"
16706005,"Activo"
16706006,"Activo"
16706007,"Activo"
16706008,"Activo"
16706009,"Activo"
16706010,"Activo"
16708001,"Activo"
16708002,"Activo"
16708003,"Activo"
16708004,"Activo"
16711002,"Activo"
16711003,"Activo"
16712001,"Activo"
16712002,"Activo"
16712003,"Activo"
16712004,"Activo"
16712005,"Activo"
16712006,"Activo"
16720001,"Activo"
16720002,"Activo"
16720003,"Activo"
16720004,"Activo"
16720005,"Activo"
16720006,"Activo"
16720007,"Activo"
16720008,"Activo"
16720009,"Activo"
16720010,"Activo"
16720011,"Activo"
16720012,"Activo"
16721001,"Activo"
16721002,"Activo"
16721004,"Activo"
16721005,"Activo"
16721006,"Activo"
16721007,"Activo"
16721008,"Activo"
16721010,"Activo"
16721011,"Activo"
16721012,"Activo"
16721013,"Activo"
16721014,"Activo"
16721015,"Activo"
16721016,"Activo"
16721017,"Activo"
16721018,"Activo"
16721019,"Activo"
16721020,"Activo"
16721021,"Activo"
16721022,"Activo"
16721023,"Activo"
16721024,"Activo"
16721025,"Activo"
16721026,"Activo"
16721027,"Activo"
16721028,"Activo"
16825001,"Activo"
16825002,"Activo"
16925001,"Activo"
17025001,"Activo"
17125001,"Activo"
17125002,"Activo"
17125003,"Activo"
17125004,"Activo"
17125005,"Activo"
17125006,"Activo"
17125007,"Activo"
17222001,"Activo"
17222002,"Activo"
17317003,"Activo"
17417001,"Activo"
17417002,"Activo"
17417003,"Activo"
17417004,"Activo"
17417005,"Activo"
17417006,"Activo"
17417007,"Activo"
17417008,"Activo"
17417009,"Activo"
17417010,"Activo"
17417011,"Activo"
17417012,"Activo"
17417013,"Activo"
17417014,"Activo"
17417015,"Activo"
17417016,"Activo"
17417017,"Activo"
17417018,"Activo"
17417019,"Activo"
17417020,"Activo"
17417021,"Activo"
17417022,"Activo"
17417023,"Activo"
17417024,"Activo"
17417025,"Activo"
17417026,"Activo"
17417027,"Activo"
17417028,"Activo"
17417029,"Activo"
17417030,"Activo"
17417031,"Activo"
17417032,"Activo"
17417033,"Activo"
17417034,"Activo"
17417035,"Activo"
17417036,"Activo"
17417037,"Activo"
17417038,"Activo"
17417039,"Activo"
17417040,"Activo"
17417041,"Activo"
17417042,"Activo"
17417043,"Activo"
17417044,"Activo"
17417045,"Activo"
17417046,"Activo"
17417047,"Activo"
17417048,"Activo"
17417049,"Activo"
17417050,"Activo"
17417051,"Activo"
17417052,"Activo"
17417053,"Activo"
17417054,"Activo"
17417055,"Activo"
17417056,"Activo"
17417057,"Activo"
17417058,"Activo"
17517001,"Activo"
17517002,"Activo"
17517003,"Activo"
17517004,"Activo"
17517005,"Activo"
17517006,"Activo"
17517007,"Activo"
17625001,"Activo"
17625002,"Activo"
17725001,"Activo"
17817001,"Activo"
17925001,"Activo"
17925002,"Activo"
18017001,"Activo"
18017002,"Activo"
18017003,"Activo"
18017004,"Activo"
18017005,"Activo"
18017006,"Activo"
18108001,"Activo"
18120001,"Activo"
18121001,"Activo"
18121002,"Activo"
18225002,"Activo"
18225003,"Activo"
18225004,"Activo"
18225005,"Activo"
18225006,"Activo"
18225007,"Activo"
18317001,"Activo"
18317002,"Activo"
18317003,"Activo"
18317004,"Activo"
18425001,"Activo"
18525001,"Activo"
18525002,"Activo"
18617001,"Activo"
18617002,"Activo"
18617003,"Activo"
18617004,"Activo"
18617005,"Activo"
18617006,"Activo"
18617007,"Activo"
18617008,"Activo"
18619001,"Activo"
18725001,"Activo"
18725002,"Activo"
18725003,"Activo"
18725004,"Activo"
18725005,"Activo"
18725006,"Activo"
18725007,"Activo"
18725008,"Activo"
18725009,"Activo"
18819001,"Activo"
18903001,"Activo"
18903002,"Activo"
18903003,"Activo"
18903004,"Activo"
18903005,"Activo"
18903006,"Activo"
18903007,"Activo"
18903008,"Activo"
18903009,"Activo"
18903010,"Activo"
18903011,"Activo"
18904001,"Activo"
18904002,"Activo"
18904003,"Activo"
18904004,"Activo"
18904005,"Activo"
18904006,"Activo"
18904007,"Activo"
18904008,"Activo"
18904009,"Activo"
18904010,"Activo"
18904011,"Activo"
18904012,"Activo"
18904013,"Activo"
18904014,"Activo"
18904015,"Activo"
18904016,"Activo"
18904017,"Activo"
18904018,"Activo"
18904019,"Activo"
18904020,"Activo"
18904021,"Activo"
18904022,"Activo"
18904023,"Activo"
18904024,"Activo"
18904025,"Activo"
18904026,"Activo"
18904027,"Activo"
18904028,"Activo"
18904029,"Activo"
18904030,"Activo"
18904031,"Activo"
18904032,"Activo"
18904033,"Activo"
18904034,"Activo"
18904035,"Activo"
18904036,"Activo"
18904037,"Activo"
18904038,"Activo"
18904039,"Activo"
18904040,"Activo"
18904041,"Activo"
18904043,"Activo"
18904044,"Activo"
18904045,"Activo"
18904046,"Activo"
18904047,"Activo"
18904049,"Activo"
18906001,"Activo"
18907001,"Activo"
18907002,"Activo"
18907003,"Activo"
18910001,"Activo"
18910002,"Activo"
18910003,"Activo"
18910004,"Activo"
18910005,"Activo"
18910006,"Activo"
18910007,"Activo"
18910008,"Activo"
18910009,"Activo"
18910010,"Activo"
18910011,"Activo"
18910012,"Activo"
18910013,"Activo"
18910014,"Activo"
18910015,"Activo"
18910016,"Activo"
18910017,"Activo"
18910018,"Activo"
18910019,"Activo"
18911001,"Activo"
18911002,"Activo"
18911003,"Activo"
18911004,"Activo"
18911005,"Activo"
18911006,"Activo"
18911007,"Activo"
18911008,"Activo"
18911009,"Activo"
18911010,"Activo"
18911011,"Activo"
18911012,"Activo"
18911013,"Activo"
18911014,"Activo"
18911015,"Activo"
18911016,"Activo"
18911017,"Activo"
18911018,"Activo"
18911019,"Activo"
18911020,"Activo"
18911021,"Activo"
18911022,"Activo"
18911023,"Activo"
18911024,"Activo"
18911025,"Activo"
18911026,"Activo"
18911027,"Activo"
18911028,"Activo"
18911029,"Activo"
18911030,"Activo"
18911031,"Activo"
18911032,"Activo"
18911033,"Activo"
18911034,"Activo"
18911035,"Activo"
18911036,"Activo"
18911037,"Activo"
18912001,"Activo"
18912002,"Activo"
18912003,"Activo"
18912004,"Activo"
18912005,"Activo"
18912006,"Activo"
18912007,"Activo"
18912008,"Activo"
18912009,"Activo"
18912010,"Activo"
18912011,"Activo"
18912012,"Activo"
18912013,"Activo"
18912014,"Activo"
18912015,"Activo"
18912016,"Activo"
18912017,"Activo"
18912018,"Activo"
18912019,"Activo"
18912020,"Activo"
18912021,"Activo"
18912022,"Activo"
18912023,"Activo"
18912024,"Activo"
18912025,"Activo"
18912026,"Activo"
18912027,"Activo"
18912028,"Activo"
18912029,"Activo"
18912030,"Activo"
18912031,"Activo"
18912032,"Activo"
18912033,"Activo"
18912034,"Activo"
18912035,"Activo"
18912036,"Activo"
18912037,"Activo"
18912038,"Activo"
18912039,"Activo"
18912040,"Activo"
18912041,"Activo"
18912042,"Activo"
18912043,"Activo"
18912044,"Activo"
18912045,"Activo"
18912046,"Activo"
18912047,"Activo"
18912048,"Activo"
18912049,"Activo"
18912050,"Activo"
18912051,"Activo"
18912052,"Activo"
18912053,"Activo"
18912054,"Activo"
18912055,"Activo"
18912056,"Activo"
18912057,"Activo"
18912058,"Activo"
18912059,"Activo"
18912060,"Activo"
18912061,"Activo"
18912062,"Activo"
18920001,"Activo"
18920002,"Activo"
18921001,"Activo"
18921002,"Activo"
18921003,"Activo"
18922001,"Activo"
18922002,"Activo"
18926001,"Activo"
18926002,"Activo"
18926003,"Activo"
18926004,"Activo"
18926005,"Activo"
18926006,"Activo"
18926007,"Activo"
18926008,"Activo"
18926009,"Activo"
18926010,"Activo"
19025001,"Activo"
19025002,"Activo"
19117001,"Activo"
19117002,"Activo"
19117003,"Activo"
19217001,"Activo"
19217003,"Activo"
19325001,"Activo"
19325003,"Activo"
19325004,"Activo"
19325005,"Activo"
19325006,"Activo"
19325007,"Activo"
19325008,"Activo"
19325009,"Activo"
19325010,"Activo"
19325012,"Activo"
19325013,"Activo"
19325014,"Activo"
19325015,"Activo"
19325016,"Activo"
19325017,"Activo"
19425002,"Activo"
19525001,"Activo"
19525002,"Activo"
19525003,"Activo"
19625001,"Activo"
19625002,"Activo"
19625003,"Activo"
19625004,"Activo"
19625005,"Activo"
19625006,"Activo"
19725001,"Activo"
19725002,"Activo"
19725003,"Activo"
19725004,"Activo"
19725005,"Activo"
19725006,"Activo"
19925001,"Activo"
20025001,"Activo"
20025003,"Activo"
20125001,"Activo"
20125002,"Activo"
20125003,"Activo"
20125004,"Activo"
20225002,"Activo"
20225003,"Activo"
20225004,"Activo"
20225005,"Activo"
20317001,"Activo"
20317002,"Activo"
20317003,"Activo"
20317004,"Activo"
20317005,"Activo"
20317006,"Activo"
20317007,"Activo"
20317008,"Activo"
20317009,"Activo"
20317010,"Activo"
20317011,"Activo"
20317012,"Activo"
20317013,"Activo"
20317014,"Activo"
20317015,"Activo"
20425001,"Activo"
20425002,"Activo"
20425003,"Activo"
20525001,"Activo"
20525002,"Activo"
20525003,"Activo"
20525004,"Activo"
20525005,"Activo"
20525006,"Activo"
20525007,"Activo"
20525008,"Activo"
20625001,"Activo"
20625002,"Activo"
20625003,"Activo"
20625004,"Activo"
20625005,"Activo"
20717001,"Activo"
20717002,"Activo"
20717003,"Activo"
20717004,"Activo"
20717005,"Activo"
20717006,"Activo"
20717007,"Activo"
20717008,"Activo"
20717009,"Activo"
20817001,"Activo"
20925001,"Activo"
20925002,"Activo"
20925003,"Activo"
20925004,"Activo"
20925005,"Activo"
21025001,"Activo"
21025002,"Activo"
21103001,"Activo"
21106001,"Activo"
21106002,"Activo"
21106003,"Activo"
21106004,"Activo"
21106005,"Activo"
21106006,"Activo"
21106007,"Activo"
21106008,"Activo"
21107001,"Activo"
21107002,"Activo"
21107003,"Activo"
21107004,"Activo"
21111001,"Activo"
21111002,"Activo"
21111003,"Activo"
21111004,"Activo"
21121001,"Activo"
21121002,"Activo"
21225001,"Activo"
21225002,"Activo"
21325001,"Activo"
21325002,"Activo"
21425001,"Activo"
21425002,"Activo"
21425003,"Activo"
21425004,"Activo"
21525001,"Activo"
21525002,"Activo"
21525003,"Activo"
21625001,"Activo"
21725001,"Activo"
21725002,"Activo"
21725003,"Activo"
21825001,"Activo"
21825002,"Activo"
22025001,"Activo"
22025002,"Activo"
22025003,"Activo"
22117001,"Activo"
22117002,"Activo"
22117003,"Activo"
22117004,"Activo"
22117005,"Activo"
22117006,"Activo"
22117007,"Activo"
22117008,"Activo"
22117009,"Activo"
22225001,"Activo"
22225002,"Activo"
22225004,"Activo"
22225005,"Activo"
22225006,"Activo"
22225007,"Activo"
22225008,"Activo"
22225009,"Activo"
22225010,"Activo"
22225012,"Activo"
22225013,"Activo"
22225014,"Activo"
22225015,"Activo"
22225016,"Activo"
22225018,"Activo"
22225019,"Activo"
22225020,"Activo"
22225021,"Activo"
22325001,"Activo"
22325002,"Activo"
22425002,"Activo"
22425003,"Activo"
22506001,"Activo"
22506002,"Activo"
22506003,"Activo"
22506004,"Activo"
22506005,"Activo"
22506006,"Activo"
22625002,"Activo"
22725001,"Activo"
22925001,"Activo"
23025001,"Activo"
23025002,"Activo"
23025005,"Activo"
23025006,"Activo"
23108001,"Activo"
23108002,"Activo"
23108003,"Activo"
23108004,"Activo"
23108005,"Activo"
23121001,"Activo"
23121002,"Activo"
23217001,"Activo"
23217002,"Activo"
23217003,"Activo"
23217004,"Activo"
23217005,"Activo"
23217006,"Activo"
23217007,"Activo"
23217008,"Activo"
23325001,"Activo"
23325002,"Activo"
23325003,"Activo"
23325004,"Activo"
23325005,"Activo"
23425001,"Activo"
23501001,"Activo"
23501002,"Activo"
23501003,"Activo"
23501004,"Activo"
23501005,"Activo"
23501006,"Activo"
23501007,"Activo"
23501008,"Activo"
23501009,"Activo"
23501010,"Activo"
23501011,"Activo"
23506001,"Activo"
23506002,"Activo"
23506003,"Activo"
23506004,"Activo"
23506005,"Activo"
23507001,"Activo"
23507002,"Activo"
23517008,"Activo"
23517009,"Activo"
23517010,"Activo"
23517011,"Activo"
23517012,"Activo"
23517013,"Activo"
23517014,"Activo"
23517015,"Activo"
23519001,"Activo"
23520001,"Activo"
23520002,"Activo"
23521001,"Activo"
23625001,"Activo"
23625002,"Activo"
23625003,"Activo"
23625004,"Activo"
23625005,"Activo"
23625006,"Activo"
23625007,"Activo"
23725001,"Activo"
23725002,"Activo"
23725003,"Activo"
23725004,"Activo"
23825001,"Activo"
23825002,"Activo"
24025001,"Activo"
24103001,"Activo"
24103002,"Activo"
24103003,"Activo"
24103004,"Activo"
24121001,"Activo"
24121002,"Activo"
24121003,"Activo"
24121004,"Activo"
24325001,"Activo"
24417001,"Activo"
24417002,"Activo"
24417003,"Activo"
24417004,"Activo"
24525001,"Activo"
24601001,"Activo"
24717001,"Activo"
24825001,"Activo"
24825002,"Activo"
24825003,"Activo"
24921001,"Activo"
25017001,"Activo"
25017002,"Activo"
25117001,"Activo"
25117002,"Activo"
25117003,"Activo"
25117004,"Activo"
25117005,"Activo"
25117006,"Activo"
25217001,"Activo"
25217002,"Activo"
25217003,"Activo"
25217004,"Activo"
25217005,"Activo"
25217006,"Activo"
25217007,"Activo"
25217008,"Activo"
25217009,"Activo"
25217010,"Activo"
25217011,"Activo"
25217012,"Activo"
25217013,"Activo"
25219001,"Activo"
25317001,"Activo"
25317002,"Activo"
25317003,"Activo"
25317004,"Activo"
25317005,"Activo"
25317006,"Activo"
25317007,"Activo"
25425001,"Activo"
25425002,"Activo"
25517001,"Activo"
25517002,"Activo"
25517003,"Activo"
25517004,"Activo"
25517005,"Activo"
25619001,"Activo"
25701001,"Activo"
25701002,"Activo"
25701003,"Activo"
25701004,"Activo"
25703001,"Activo"
25704001,"Activo"
25704002,"Activo"
25704003,"Activo"
25704004,"Activo"
25704005,"Activo"
25704006,"Activo"
25704007,"Activo"
25704008,"Activo"
25706001,"Activo"
25706002,"Activo"
25706003,"Activo"
25707001,"Activo"
25707002,"Activo"
25710001,"Activo"
25711001,"Activo"
25711002,"Activo"
25711003,"Activo"
25711004,"Activo"
25711005,"Activo"
25711006,"Activo"
25711007,"Activo"
25711008,"Activo"
25711009,"Activo"
25712001,"Activo"
25712002,"Activo"
25712003,"Activo"
25712004,"Activo"
25712005,"Activo"
25712006,"Activo"
25712007,"Activo"
25712008,"Activo"
25712009,"Activo"
25720001,"Activo"
25722001,"Activo"
25726001,"Activo"
25726002,"Activo"
25806001,"Activo"
25821001,"Activo"
25821002,"Activo"
25917001,"Activo"
25917002,"Activo"
25917003,"Activo"
25917004,"Activo"
25917005,"Activo"
25917006,"Activo"
25917007,"Activo"
25917008,"Activo"
25917009,"Activo"
26025002,"Activo"
26025003,"Activo"
26025004,"Activo"
